,Snapshot,SubhaloID,$z$
2292,31,298584,2.208
2293,31,298665,2.208
2294,31,298842,2.208
2295,31,299054,2.208
2296,31,299354,2.208
2297,31,299765,2.208
2298,31,300279,2.208
2299,31,300481,2.208
2300,31,300559,2.208
2301,31,300756,2.208
2302,31,301200,2.208
2303,31,301499,2.208
2304,31,301590,2.208
2305,31,301784,2.208
2306,31,301867,2.208
2307,31,302700,2.208
2308,31,302776,2.208
2309,31,303206,2.208
2310,31,303444,2.208
2311,31,303922,2.208
2312,31,304004,2.208
2313,31,304235,2.208
2314,31,304433,2.208
2315,31,304632,2.208
2316,31,304709,2.208
2317,31,305660,2.208
2318,31,305765,2.208
2319,31,306912,2.208
2320,31,307243,2.208
2321,31,308036,2.208
2322,31,308198,2.208
2323,31,308360,2.208
2324,31,309215,2.208
2325,31,309579,2.208
2326,31,309910,2.208
2327,31,310422,2.208
2328,31,311042,2.208
2329,31,311126,2.208
2330,31,311182,2.208
2331,31,311288,2.208
2332,31,311351,2.208
2333,31,311538,2.208
2334,31,312929,2.208
2335,31,313293,2.208
2336,31,314223,2.208
2337,31,314679,2.208
2338,31,315196,2.208
2339,31,315286,2.208
2340,31,315622,2.208
2341,31,316188,2.208
2342,31,316345,2.208
2343,31,316584,2.208
2344,31,316769,2.208
2345,31,317991,2.208
2346,31,318837,2.208
2347,31,318908,2.208
2348,31,318962,2.208
2349,31,319354,2.208
2350,31,319443,2.208
2351,31,319777,2.208
2352,31,320220,2.208
2353,31,320272,2.208
2354,31,320449,2.208
2355,31,320889,2.208
2356,31,320938,2.208
2357,31,321046,2.208
2358,31,321326,2.208
2359,31,322706,2.208
2360,31,322910,2.208
2361,31,323034,2.208
2362,31,323670,2.208
2363,31,323951,2.208
2364,31,324115,2.208
2365,31,325061,2.208
2366,31,325282,2.208
2367,31,325493,2.208
2368,31,325859,2.208
2369,31,325933,2.208
2370,31,326238,2.208
2371,31,326297,2.208
2372,31,326753,2.208
2373,31,327186,2.208
2374,31,327433,2.208
2375,31,327614,2.208
2376,31,327886,2.208
2377,31,328122,2.208
2378,31,328426,2.208
2379,31,329008,2.208
2380,31,329216,2.208
2381,31,329599,2.208
2382,31,329739,2.208
2383,31,330075,2.208
2384,31,330654,2.208
2385,31,330898,2.208
2386,31,331256,2.208
2387,31,331630,2.208
2388,31,332657,2.208
2389,31,333116,2.208
2390,31,333259,2.208
2391,31,333909,2.208
2392,31,333991,2.208
2393,31,334343,2.208
2394,31,334734,2.208
2395,31,334994,2.208
2396,31,335323,2.208
2397,31,336026,2.208
2398,31,336105,2.208
2399,31,336249,2.208
2400,31,336324,2.208
2401,31,336531,2.208
2402,31,336751,2.208
2403,31,337598,2.208
2404,31,338625,2.208
2405,31,339575,2.208
2406,31,339859,2.208
2407,31,341126,2.208
2408,31,341691,2.208
2409,31,342282,2.208
2410,31,344117,2.208
2411,31,344328,2.208
2412,31,344458,2.208
2413,31,344736,2.208
2414,31,345160,2.208
2415,31,345636,2.208
2416,31,345726,2.208
2417,31,346254,2.208
2418,31,346529,2.208
2419,31,347059,2.208
2420,31,347416,2.208
2421,31,347863,2.208
2422,31,348717,2.208
2423,31,348786,2.208
2424,31,348905,2.208
2425,31,349116,2.208
2426,31,349421,2.208
2427,31,349573,2.208
2428,31,350013,2.208
2429,31,350661,2.208
2430,31,351150,2.208
2431,31,351395,2.208
2432,31,353648,2.208
2433,31,354941,2.208
2434,31,356685,2.208
2435,31,357824,2.208
2436,31,358692,2.208
2437,31,360333,2.208
2438,31,361098,2.208
2439,31,361601,2.208
2440,31,362028,2.208
2441,31,363590,2.208
2442,31,363845,2.208
2443,31,363946,2.208
2444,31,365141,2.208
2445,31,365906,2.208
2446,31,366923,2.208
2447,31,367127,2.208
2448,31,368134,2.208
2449,31,368225,2.208
2450,31,368977,2.208
2451,31,369479,2.208
2452,31,369884,2.208
2453,31,369950,2.208
2454,31,372553,2.208
2455,31,373274,2.208
2456,31,374386,2.208
2457,31,375169,2.208
2458,31,375804,2.208
2459,31,376968,2.208
2460,31,377645,2.208
2461,31,378472,2.208
2462,31,380756,2.208
2463,31,382194,2.208
2464,31,382666,2.208
2465,31,382700,2.208
2466,31,382756,2.208
2467,31,383472,2.208
2468,31,384680,2.208
2469,31,385240,2.208
2470,31,385719,2.208
2471,31,387021,2.208
2472,31,388008,2.208
2473,31,388683,2.208
2474,31,392489,2.208
2475,31,392640,2.208
2476,31,393450,2.208
2477,31,396003,2.208
2478,31,396763,2.208
2479,31,397543,2.208
2480,31,397601,2.208
2481,31,398519,2.208
2482,31,399299,2.208
2483,31,400515,2.208
2484,31,401779,2.208
2485,31,402124,2.208
2486,31,402540,2.208
2487,31,402708,2.208
2488,31,404654,2.208
2489,31,405316,2.208
2490,31,406206,2.208
2491,31,406398,2.208
2492,31,407282,2.208
2493,31,407580,2.208
2494,31,408724,2.208
2495,31,408827,2.208
