z,Snapshot,SubhaloID,"M,M_{\odot}","$M_{gas},M_{\odot}$","$M_{stellar},M_{\odot}$","$M_{DM},M_{\odot}$",SFR($M_{\odot}/yr$),$V_{max}$(km/s),$R_{max}$(kpc),$\sigma_v$(km/s),$R_{1/2M_*}(kpc)$
0.503,67,603914,6077868000.0,505668830.0,338676100.0,5231694300.0,0.14056751,82.98511,20.087543,46.93863,2.5044727
0.503,67,604220,4895291000.0,464584830.0,118233900.0,4311043000.0,0.116665244,76.63065,19.025963,46.684677,2.6199634
0.503,67,604222,943400800.0,156716130.0,106519030.0,680165600.0,0.09009921,47.646656,1.9039215,28.262207,0.9003749
0.503,67,604756,5143080400.0,501917020.0,457584800.0,4181725700.0,0.21123314,79.58071,7.1660285,45.756813,1.8598261
0.503,67,604940,12366072000.0,1430104700.0,712489150.0,10219727000.0,0.28782472,89.61615,14.965855,50.793457,3.609924
0.503,67,604992,5096333300.0,424738000.0,1172595700.0,3492938800.0,0.4251802,87.19556,15.925908,48.780403,1.8270112
0.503,67,605040,3979424500.0,435134820.0,336904060.0,3204355800.0,0.15700333,76.942924,22.775948,44.595573,1.6663845
0.503,67,605168,7572178000.0,909754200.0,268737380.0,6391469600.0,0.12227999,73.644745,26.104065,41.52226,3.7909102
0.503,67,605386,4168886000.0,383184540.0,512263230.0,3270149000.0,0.1774241,86.72003,14.379156,49.63957,1.5356239
0.503,67,605420,12157064000.0,1209630600.0,1747388000.0,9194714000.0,0.39022654,96.177605,9.886672,51.30385,2.8852823
0.503,67,605625,2039613700.0,283200300.0,293898900.0,1460609300.0,0.12457254,84.19622,23.33906,54.16694,1.1772472
0.503,67,606084,6643144000.0,797315000.0,1159147800.0,4681754000.0,0.35552284,88.940216,19.853842,50.079784,2.0658703
0.503,67,606229,11028101000.0,1279898900.0,703184960.0,9042255000.0,0.25506994,88.437874,19.946714,50.003487,3.479356
0.503,67,606285,4686444000.0,617725300.0,573161400.0,3492031000.0,0.22398908,81.77837,16.56734,46.971577,1.9703585
0.503,67,606329,11686484000.0,1151262300.0,1547303400.0,8981907000.0,0.40642324,95.52161,6.357849,51.0146,2.783724
0.503,67,606349,10196322000.0,875221200.0,1329888100.0,7985479700.0,0.34688783,98.5092,7.4928117,53.398167,2.376001
0.503,67,606638,3353084200.0,348856600.0,762312700.0,2235154000.0,0.22975713,88.354294,18.178873,49.267662,1.122823
0.503,67,607118,8082412000.0,713629950.0,1610439400.0,5748511000.0,0.33858562,95.29915,3.7066476,48.897953,1.9190279
0.503,67,607214,6805459000.0,309526940.0,434204200.0,6059781600.0,0.15251657,85.01775,23.194632,48.053112,2.3901017
0.503,67,607396,2435742200.0,310605570.0,517517470.0,1603539300.0,0.19935037,81.71325,24.719515,47.790775,1.0023638
0.503,67,607848,1314680700.0,216013780.0,137178610.0,961488300.0,0.1090405,51.09441,2.4025133,29.41189,1.0969814
0.503,67,607942,5217391000.0,592462100.0,512018720.0,4109579800.0,0.21709013,81.06517,26.183249,49.01134,2.0566134
0.503,67,608050,12268161000.0,1174270700.0,1497153200.0,9591741000.0,0.33127525,93.84988,7.5205526,50.738743,3.0438085
0.503,67,608152,1461957600.0,165375790.0,172652340.0,1123929500.0,0.08729374,54.82677,2.9479275,33.77265,1.0634351
0.503,67,608403,11157744000.0,973179140.0,1463864200.0,8714651000.0,0.3393495,96.65313,6.1452985,50.69093,2.5917072
0.503,67,608494,12073998000.0,1553987100.0,988944450.0,9527309000.0,0.45025012,92.65517,11.089887,49.56332,3.1469693
0.503,67,608573,3994614300.0,378073380.0,617859840.0,2997448000.0,0.30748805,84.51187,14.837626,45.13851,1.5217192
0.503,67,608836,6857671700.0,790678460.0,1192748900.0,4869151000.0,0.36109307,89.73025,3.9313085,48.096302,1.8419992
0.503,67,609008,3442922200.0,329066660.0,276068400.0,2835460400.0,0.11592643,75.23466,22.426865,43.598064,1.7669792
0.503,67,609103,4036653000.0,422234850.0,424961700.0,3186660000.0,0.16409028,76.32024,22.822285,44.596725,1.986875
0.503,67,609998,4766106000.0,690260160.0,367944670.0,3705745700.0,0.18867682,76.16377,22.79314,42.92504,2.288688
0.503,67,610305,5555840000.0,694816830.0,1139633300.0,3714820400.0,0.37661496,87.56904,16.796825,48.49748,1.692374
0.503,67,610341,3708044800.0,366893980.0,192395900.0,3147184000.0,0.09819884,73.180084,17.190971,42.128048,1.9267651
0.503,67,610400,2697450800.0,237772050.0,138766560.0,2320912100.0,0.07777882,67.70539,19.403498,42.594646,1.6545403
0.503,67,610530,5931308500.0,653714370.0,806300800.0,4467585500.0,0.21718974,87.93028,16.038486,48.20506,2.044866
0.503,67,610649,6729256000.0,792099140.0,1315125200.0,4615960600.0,0.4149145,90.02177,5.131549,48.958004,1.8160117
0.503,67,610919,3987380000.0,444681730.0,419836800.0,3119051800.0,0.19566303,81.627754,24.725948,47.112026,1.7480681
0.503,67,611189,4663377000.0,516152030.0,393794880.0,3751120400.0,0.3036854,81.44234,15.069319,47.176846,1.8857993
0.503,67,611476,12373830000.0,1224967700.0,1118677200.0,10026430000.0,0.27064982,91.87851,9.478033,48.69293,3.2934682
0.503,67,611572,8005491700.0,704757600.0,765787600.0,6529862700.0,0.25021455,92.16966,9.287121,51.04825,2.2290878
0.503,67,612082,3518365400.0,294495000.0,292299420.0,2928478200.0,0.12841515,79.60739,13.42615,45.702206,1.4973766
0.503,67,612246,5984519700.0,881463040.0,280630300.0,4820600300.0,0.12562293,69.18738,36.49396,44.97232,3.0760608
0.503,67,612312,6309309400.0,776551740.0,829756200.0,4698996000.0,0.26761433,84.99205,23.462755,47.373093,2.089338
0.503,67,612480,7656756700.0,758060300.0,1201534000.0,5694515700.0,0.3134944,88.57126,16.625423,51.527134,2.2421165
0.503,67,612593,9871518000.0,1034605060.0,2042773200.0,6789859300.0,0.38076392,93.21473,5.2600765,50.382996,2.457944
0.503,67,612630,3502798800.0,603550700.0,188114080.0,2711134000.0,0.1656855,66.43264,17.745953,35.779816,2.2478428
0.503,67,612682,8298972000.0,708424400.0,792700000.0,6794396700.0,0.23473561,88.14567,8.262058,49.148125,2.464095
0.503,67,612921,5127995400.0,765590660.0,488162600.0,3872724200.0,0.26848704,77.16514,18.855742,45.295925,2.1248832
0.503,67,613061,2862533600.0,134003120.0,571546000.0,2155748400.0,0.18013433,81.73987,13.3529415,43.9798,1.10309
0.503,67,613129,7393863700.0,1536759000.0,1008933600.0,4846917600.0,0.60657376,80.39962,20.200033,45.094406,3.0122223
0.503,67,613462,5340351000.0,519600420.0,1392515000.0,3423515600.0,0.30921945,92.342415,3.419266,48.86989,1.3657762
0.503,67,614004,4478279000.0,531154370.0,413410620.0,3530600000.0,0.16582812,78.86416,14.554462,45.161613,2.0153718
0.503,67,614066,8079139000.0,803169800.0,821471550.0,6448641500.0,0.2256929,91.38763,7.3625603,49.422348,2.2342627
0.503,67,614435,2779878000.0,342884480.0,249439060.0,2186149600.0,0.11243419,71.28798,22.365847,41.573956,1.6497765
0.503,67,614722,4621869600.0,380090080.0,1334093300.0,2900346000.0,0.29620346,94.59835,1.7385404,49.56969,1.1280313
0.503,67,614876,4430278700.0,459527650.0,658053250.0,3308717600.0,0.19869813,81.081894,15.391774,46.366592,1.6372561
0.503,67,615394,7825277400.0,746902700.0,250401140.0,6827973600.0,0.17462182,81.204735,21.17206,47.30632,2.960719
0.503,67,615512,5747158500.0,414847940.0,351776220.0,4978503700.0,0.16464078,97.3595,11.524551,61.88318,1.7385256
0.503,67,615936,10114853000.0,1025064500.0,3756001000.0,5333787000.0,0.78863263,122.68861,2.4760897,56.06715,1.476018
0.503,67,616426,7720120000.0,812239000.0,867895360.0,6038455300.0,0.24614295,86.28537,9.685642,47.28686,2.4593828
0.503,67,616673,5701588500.0,641645760.0,470801340.0,4587828000.0,0.15657456,77.927025,11.72014,41.764385,2.3088632
0.503,67,616927,6558115300.0,654191740.0,1009082800.0,4889116000.0,0.28875965,89.78634,6.475592,48.158234,1.7934401
0.503,67,617539,9038173000.0,1039552400.0,292697300.0,7704611300.0,0.13500106,81.81254,19.130554,44.82661,3.6974392
0.503,67,617655,1964690400.0,128654310.0,332774660.0,1503261400.0,0.1493257,77.10994,14.0726595,42.884163,0.9928476
0.503,67,617683,4771570700.0,527075200.0,358837950.0,3882706700.0,0.18080968,77.03026,12.382131,43.55443,2.0381997
0.503,67,618168,7551706600.0,1005603650.0,199431970.0,6345188000.0,0.11259276,70.64705,35.79365,41.87139,3.8452373
0.503,67,618502,6519439000.0,1024741000.0,330611230.0,5164086300.0,0.1840779,69.41096,23.323586,39.03306,3.8870609
0.503,67,618768,6598948400.0,539634100.0,705910300.0,5350122000.0,0.2581942,83.33866,11.604345,44.619305,2.1224234
0.503,67,618865,12143177000.0,1048406140.0,710854200.0,10380354000.0,0.22406848,85.16534,10.142472,47.52067,3.673195
0.503,67,619090,1981848700.0,179024770.0,253079970.0,1547274800.0,0.10544804,69.2916,9.626086,41.67193,1.0428762
0.503,67,619198,4958713300.0,626964350.0,314947040.0,4015200500.0,0.14917435,78.472336,37.833504,48.061092,2.3640773
0.503,67,619443,3221331200.0,395528300.0,567808260.0,2254665200.0,0.22087333,81.59023,19.661812,47.643715,1.2980402
0.503,67,619803,1872692900.0,244718720.0,107825960.0,1518688600.0,0.08212729,65.92944,34.715115,40.023598,1.4757029
0.503,67,619967,4060451000.0,369697900.0,589675650.0,3096818200.0,0.1996389,83.272766,9.274147,44.92493,1.3252722
0.503,67,620084,7341426000.0,852020500.0,513862240.0,5972208000.0,0.23869471,81.57574,16.450697,45.744766,2.5656474
0.503,67,620685,4941358000.0,472810880.0,661336800.0,3803301400.0,0.19688158,87.28362,11.421535,49.336338,1.7270341
0.503,67,620814,8507437000.0,981616300.0,1424713900.0,6099711000.0,0.3895893,83.81106,8.034257,44.462578,2.683665
0.503,67,621228,3341836500.0,320776500.0,438107740.0,2580001300.0,0.1598109,79.3745,9.54023,44.86257,1.3517933
0.503,67,622034,8071139000.0,1027609500.0,828812900.0,6213147000.0,0.25993955,81.08098,21.223145,49.736694,2.7610745
0.503,67,622079,4058777600.0,372734900.0,106400180.0,3578242800.0,0.06433368,69.82487,20.523123,46.193367,2.2615407
0.503,67,622692,8073409500.0,866863300.0,514055000.0,6689127400.0,0.19665685,80.434074,16.117434,44.0028,2.9855192
0.503,67,622722,7237658000.0,906655550.0,373141340.0,5956327400.0,0.5023939,79.53543,3.8514214,48.46009,2.4975286
0.503,67,623008,5140598000.0,707820350.0,880244030.0,3551018200.0,0.31799558,80.8253,14.010741,44.366055,1.8392019
0.503,67,623203,3876383700.0,375599520.0,294017730.0,3204355800.0,0.1276758,79.56565,12.100067,43.12941,1.6442119
0.503,67,623805,3819955000.0,695915200.0,595444740.0,2527366400.0,0.3842989,77.320984,16.636435,42.494026,1.6207265
0.503,67,623983,4332004000.0,555826050.0,610971800.0,3163972600.0,0.2775116,79.90415,9.609418,43.332268,1.6586866
0.503,67,624254,10838193000.0,1417336600.0,1502984800.0,7917871600.0,0.4716798,91.00402,8.1609,49.373547,2.8565288
0.503,67,624348,7923482000.0,1619864200.0,528789250.0,5774828500.0,0.21340373,75.50318,20.856419,41.637207,3.8582053
0.503,67,624391,6952944000.0,552974460.0,1001879300.0,5396858000.0,0.29326996,84.4819,16.32436,45.64067,2.4210515
0.503,67,624856,8068046000.0,968393000.0,285152860.0,6812546000.0,0.117215335,73.63534,15.723195,40.945023,3.487003
0.503,67,625057,2403123700.0,296443100.0,189149020.0,1917531900.0,0.091378115,66.442894,21.796886,37.821777,1.5620375
0.503,67,625283,4034563800.0,594234900.0,405676100.0,3031932400.0,0.23747939,75.642006,11.887961,42.032455,1.8301542
0.503,67,625504,8825526000.0,1104481300.0,696599100.0,7024446000.0,0.27556363,84.746254,13.430035,46.124546,3.0825443
0.503,67,625609,2197934300.0,232674220.0,149294510.0,1814531300.0,0.085172676,69.06053,45.874657,42.919,1.3428851
0.503,67,625735,6826099000.0,806202000.0,639235840.0,5377800000.0,0.2455352,81.705894,15.12802,44.887012,2.5405169
0.503,67,626007,3448464100.0,604492350.0,163941140.0,2678464000.0,0.2062592,65.921616,29.583307,39.903713,2.333341
0.503,67,626493,5320434700.0,471194940.0,507341820.0,4341898000.0,0.19577989,77.99456,12.935208,44.196945,2.1876264
0.503,67,626761,3766773200.0,363515970.0,862655940.0,2539164000.0,0.23656876,86.33524,6.919841,46.185974,1.1541692
0.503,67,627156,8542390000.0,1252653400.0,675931200.0,6613805600.0,0.29520264,79.74877,18.342274,43.66272,3.4707353
0.503,67,627972,5833166000.0,718761100.0,824502660.0,4287448300.0,0.26547298,80.04238,15.012408,43.9742,2.210741
0.503,67,628399,6779123000.0,574485700.0,350542600.0,5852873000.0,0.15387607,86.48227,13.070719,51.418415,2.6754951
0.503,67,628725,3802852000.0,452981900.0,417864220.0,2929385700.0,0.1786134,78.365555,20.933794,45.41514,1.7337484
0.503,67,628880,9897051000.0,996942460.0,185003550.0,8715104000.0,0.15592009,72.426,17.693087,43.121708,4.3301954
0.503,67,629259,6753248000.0,1130331000.0,115018424.0,5506665000.0,0.15248784,75.035385,22.436207,47.659904,3.601533
0.503,67,629474,5165353500.0,567996400.0,1004594240.0,3592763000.0,0.3976938,77.02671,17.52444,43.017635,1.9811738
0.503,67,629830,7862679000.0,868182460.0,997793700.0,5994896000.0,0.3864379,89.12533,4.6639214,50.76569,2.1460311
0.503,67,629929,8051258400.0,1091472900.0,1277067100.0,5682718000.0,0.5053217,91.63303,6.928843,48.12679,2.1261759
0.503,67,629947,7963925000.0,1029601860.0,1562420900.0,5371902000.0,0.5067918,92.27231,4.135709,45.541397,2.0160959
0.503,67,630788,4743850000.0,841354430.0,152282740.0,3750212600.0,0.13520356,69.19411,22.10083,40.38163,2.9571025
0.503,67,631324,3340867300.0,489858780.0,166031550.0,2683455500.0,0.13597144,67.59425,17.764154,38.504677,1.940347
0.503,67,631389,3581988000.0,333591420.0,249165890.0,2996994000.0,0.113995396,75.9992,15.453568,44.620636,1.7189169
0.503,67,631728,3902484200.0,404109800.0,1049863500.0,2447053600.0,0.29865113,88.56233,2.8306303,46.3729,1.0764675
0.503,67,631764,2442642400.0,401686400.0,153825280.0,1887130600.0,0.108849786,62.189262,15.013317,34.442112,1.81601
0.503,67,631921,6243546000.0,825024500.0,904801000.0,4512506400.0,0.29332772,81.42619,6.1282544,43.936207,2.0632875
0.503,67,632241,4975114000.0,458867500.0,601143300.0,3911292700.0,0.19231336,79.4279,13.361979,44.258396,1.8453438
0.503,67,632739,6228912600.0,763149440.0,494615260.0,4968975400.0,0.17363545,79.74778,15.057323,44.47491,2.5887935
0.503,67,632791,5936783000.0,892258750.0,952640300.0,4091883500.0,0.39783546,79.61271,0.3553837,41.274605,2.5480049
0.503,67,633075,6503630000.0,857572740.0,423934140.0,5220804000.0,0.18975566,82.15093,12.657242,45.43319,2.522301
0.503,67,633493,2495169300.0,155996060.0,496102800.0,1841302300.0,0.23893544,83.574646,0.34735915,45.61645,0.9573465
0.503,67,633536,9042840000.0,805485200.0,1239679500.0,6997675000.0,0.32075843,91.24546,10.728604,48.94693,2.5255241
0.503,67,633639,9057916000.0,1145717900.0,918153150.0,6994045000.0,0.38508818,86.69166,7.4050455,45.93166,2.6634626
0.503,67,633856,2187186400.0,148021470.0,323680580.0,1714253300.0,0.16828385,81.35361,12.152398,44.607178,1.0675292
0.503,67,634032,2849729500.0,355388320.0,257704880.0,2235154000.0,0.19390193,74.76751,13.141942,46.800007,1.2542589
0.503,67,634111,5861662700.0,650749800.0,1241087100.0,3969826000.0,0.3395742,85.53033,3.4074683,44.766365,1.7246957
0.503,67,634141,15298675000.0,1901687600.0,762167100.0,12632750000.0,0.25891903,85.34472,11.295303,45.13271,4.5594893
0.503,67,634163,4993265700.0,742056500.0,594609500.0,3655380000.0,0.30042303,79.20163,12.260331,42.575527,1.9606602
0.503,67,635070,5211262500.0,366278700.0,630588740.0,4214395000.0,0.28634104,83.98868,13.970001,44.719852,1.9058816
0.503,67,635198,8592629000.0,797953000.0,1034704000.0,6755374600.0,0.25387996,87.754814,6.132206,45.85876,2.4329135
0.503,67,635567,8013390000.0,1140732000.0,499337860.0,6373320000.0,0.17102152,77.236565,17.768332,42.162136,3.52563
0.503,67,635593,6646027000.0,852337700.0,660457400.0,5133231000.0,0.2834563,83.97361,9.520277,44.45049,2.2811847
0.503,67,635749,5135028000.0,577858050.0,612300300.0,3944869600.0,0.28947896,82.795975,14.288746,44.71512,1.9585845
0.503,67,635950,1719617300.0,120513120.0,347707230.0,1249617200.0,0.150579,81.01669,16.20181,46.721603,0.7861674
0.503,67,636101,5754902500.0,620876740.0,1648801000.0,3485225000.0,0.46299094,98.18023,2.554878,47.27165,1.2848556
0.503,67,636116,7337014000.0,884770050.0,943764030.0,5508479500.0,0.28851956,85.374344,13.415651,45.7292,2.3548892
0.503,67,636214,2870440200.0,136223460.0,489987800.0,2244229000.0,0.18248445,79.19055,15.678041,43.694992,1.2399722
0.503,67,636310,2413930500.0,333661820.0,207831870.0,1870795800.0,0.11048717,61.083138,12.970928,34.374023,1.6645533
0.503,67,636478,7439933000.0,822534660.0,483656160.0,6133741600.0,0.16088839,77.127625,17.946915,41.519882,3.16327
0.503,67,636989,4617585700.0,525848450.0,483547200.0,3608190000.0,0.27813885,83.06021,15.056149,45.935677,1.779212
0.503,67,637298,12093032000.0,1489779200.0,673016900.0,9930237000.0,0.28852826,85.82866,10.639895,45.400074,3.6257722
0.503,67,637315,3598732800.0,459938400.0,175732140.0,2961601800.0,0.15466316,68.62319,18.39247,40.36383,2.181185
0.503,67,637371,6461041700.0,739830200.0,705500740.0,5015711000.0,0.4807312,83.11185,13.289543,44.99606,2.4089315
0.503,67,637700,7434608000.0,873476600.0,830315900.0,5730815000.0,0.23478922,81.000755,15.05614,43.885113,2.5638828
0.503,67,637725,5536650000.0,428076100.0,585631700.0,4522943000.0,0.19171584,80.49194,8.185594,42.623264,2.0297952
0.503,67,638425,9827256000.0,1585773000.0,609017300.0,7632465000.0,0.3954667,79.42267,9.642951,43.30819,3.4404337
0.503,67,638697,5253479400.0,382376160.0,613058200.0,4256593400.0,0.20750424,80.14455,14.497848,44.24773,1.9047102
0.503,67,639009,3348587300.0,536670530.0,242351730.0,2569565000.0,0.14178848,69.06647,15.059132,40.393566,2.1254215
0.503,67,639465,1909585700.0,159821220.0,124591416.0,1623958000.0,0.071932495,68.6912,13.742806,38.81355,1.2857611
0.503,67,639573,1968028900.0,139248600.0,455704300.0,1371674900.0,0.21123336,79.23647,11.133437,42.916313,0.92854905
0.503,67,639633,4985914000.0,660803200.0,790427100.0,3534683100.0,0.35679135,81.12146,8.345008,43.337082,1.7432826
0.503,67,639904,6259527700.0,609283100.0,561026800.0,5089217500.0,0.35047504,85.216644,11.861264,44.776634,2.2053008
0.503,67,639932,4584187400.0,454965220.0,732159500.0,3395837000.0,0.23104231,85.02026,3.1142704,45.39894,1.3725636
0.503,67,640108,3927679000.0,493367580.0,588076800.0,2844989000.0,0.2505746,77.75525,8.627235,42.31256,1.5335459
0.503,67,640569,4888960000.0,608463700.0,313846530.0,3966649300.0,0.17025883,71.617226,13.58165,40.527,2.3831582
0.503,67,640849,7701208600.0,921953500.0,1309797500.0,5469457400.0,0.46818104,94.95067,5.9186764,48.350628,1.89308
0.503,67,641130,6945304000.0,798011970.0,817135000.0,5330157600.0,0.291947,85.33249,7.5511274,45.127903,2.1729457
0.503,67,641159,2744594000.0,173925660.0,266544620.0,2304123400.0,0.16231637,78.589874,13.751211,42.590935,1.3009102
0.503,67,641625,8092828000.0,950801900.0,574645800.0,6566162000.0,0.28216597,82.79174,11.358936,44.668896,2.7382886
0.503,67,641757,4777469400.0,567677600.0,328527360.0,3879984400.0,0.187958,76.83864,16.280415,42.521732,2.010882
0.503,67,641796,3642681300.0,596972600.0,766466900.0,2276445000.0,0.37932938,77.024635,3.0201077,42.10698,1.3296951
0.503,67,641977,5456472000.0,620372100.0,927529660.0,3908570000.0,0.24000753,82.56615,9.145991,45.297268,1.863434
0.503,67,642374,3575011300.0,361336420.0,596920100.0,2616754700.0,0.19745165,79.7903,9.511164,42.86232,1.3759748
0.503,67,642424,2243807200.0,109518660.0,491950300.0,1640746500.0,0.16081361,86.85068,8.141467,46.457935,0.87723917
0.503,67,642857,4984916500.0,463458020.0,350168800.0,4171289000.0,0.13527943,73.36743,11.250843,39.298737,2.2903314
0.503,67,642960,3165625000.0,282884830.0,646794700.0,2234700300.0,0.20731704,80.910126,3.46193,42.442554,1.0731217
0.503,67,643067,5330270000.0,553009000.0,458504640.0,4318757000.0,0.22750895,77.557724,13.975,44.220383,2.0886066
0.503,67,643089,3886694000.0,190484720.0,693316000.0,3002892800.0,0.29264703,85.955185,0.32993606,45.22545,1.4601685
0.503,67,643205,4389127700.0,562768960.0,156459170.0,3669899800.0,0.080852665,69.26247,25.143673,41.286495,2.9889736
0.503,67,643801,5408895500.0,837687200.0,520615460.0,4050592800.0,0.22132392,72.44989,15.632584,40.14818,2.4017863
0.503,67,643834,2163076400.0,211198450.0,130540380.0,1821337500.0,0.08554769,68.43973,14.769666,37.51828,1.5406715
0.503,67,643878,2873300500.0,397258600.0,219561740.0,2256480300.0,0.15648735,73.62027,26.468742,41.782513,1.629112
0.503,67,644229,5238740500.0,714172800.0,655019260.0,3869547800.0,0.35665235,81.33662,14.814547,44.20933,1.8366736
0.503,67,644298,2529720000.0,196729580.0,594688600.0,1738301800.0,0.39157382,82.50372,12.3326845,44.41075,0.9664113
0.503,67,644318,5387399700.0,668399700.0,696085800.0,4022914300.0,0.2192556,80.52031,8.112983,42.66444,1.9276693
0.503,67,644357,3315008000.0,392122080.0,910521200.0,2012364700.0,0.3440103,87.86521,3.156239,47.18633,0.9570789
0.503,67,644415,4920827400.0,563811600.0,267400820.0,4089615000.0,0.19653256,79.3435,14.82234,47.590073,2.1776192
0.503,67,644601,3169912300.0,367926660.0,444647900.0,2355850500.0,0.1598915,77.54307,13.3640375,43.979523,1.4536269
0.503,67,644893,2723662600.0,273266940.0,286864320.0,2160739600.0,0.11273785,74.405396,15.897369,41.82547,1.3928293
0.503,67,645062,3279266300.0,462334750.0,479230750.0,2337700900.0,0.29582283,75.8879,2.7853584,41.288166,1.2370923
0.503,67,645534,8114328000.0,802608100.0,687024260.0,6624695300.0,0.19318351,84.455505,13.399942,46.207672,2.7526531
0.503,67,645589,3300929500.0,584931500.0,317495260.0,2398502700.0,0.14590001,65.56244,16.002028,35.77721,2.2191017
0.503,67,645704,3163762200.0,535962900.0,306433200.0,2321365800.0,0.17024921,70.92406,16.701641,39.765278,1.7700266
0.503,67,645973,4570929000.0,605030850.0,729780100.0,3236118300.0,0.22226632,77.30783,6.922588,41.718204,1.7130924
0.503,67,646029,1617299800.0,165053870.0,100535770.0,1351710100.0,0.06536293,64.60265,14.581634,37.263767,1.1414039
0.503,67,646259,5524161500.0,569721100.0,600745100.0,4353695000.0,0.2394925,84.78072,6.3713627,45.56781,1.7464967
0.503,67,646330,5006379500.0,564243700.0,1444234500.0,2997901300.0,0.424173,95.85922,2.4727907,46.78501,1.1727736
0.503,67,646354,4646385000.0,368281860.0,924011500.0,3354092500.0,0.23312938,92.193275,3.3122482,46.62159,1.2057887
0.503,67,646983,4663856000.0,671886140.0,503115400.0,3488854800.0,0.2569985,72.50703,12.325382,39.682022,2.0020251
0.503,67,647016,7040598500.0,675403840.0,498709760.0,5866485000.0,0.16048948,83.59151,8.6224785,43.95461,2.3257375
0.503,67,647039,3811552000.0,441169200.0,241348830.0,3129034200.0,0.124251634,73.125465,14.195191,41.07444,1.930843
0.503,67,647477,2144341100.0,311088300.0,211707800.0,1620328000.0,0.12101427,79.87181,15.659495,48.463516,1.3400518
0.503,67,647514,5097837600.0,567732860.0,458185920.0,4071918800.0,0.18691596,80.01552,13.856022,43.899033,1.9935998
0.503,67,647555,5373214700.0,678585800.0,1032443300.0,3662186200.0,0.40108633,91.767845,3.032656,46.47844,1.3793675
0.503,67,647858,5170159000.0,847700160.0,288200500.0,4034257700.0,0.15677293,73.14283,17.733776,39.812984,2.68671
0.503,67,648072,6481466400.0,383167330.0,597533060.0,5500765700.0,0.20176196,81.24622,9.025199,43.933147,2.3823128
0.503,67,648136,3159628000.0,258867250.0,281283600.0,2619477200.0,0.12110701,75.0704,17.39236,41.75815,1.8022125
0.503,67,648428,1403557400.0,131732370.0,251349620.0,1020475400.0,0.11696166,79.06925,15.149832,43.14315,0.75751853
0.503,67,648561,2780472800.0,352969540.0,537196400.0,1890306800.0,0.21147928,76.69275,13.7815695,43.051723,1.1792003
0.503,67,648658,6424580600.0,754192960.0,474085340.0,5196302000.0,0.20765665,78.69885,13.137065,43.14026,2.6024435
0.503,67,649107,3404051700.0,215045310.0,382585860.0,2806420700.0,0.16077465,79.17939,13.1983795,42.752396,1.5865521
0.503,67,649137,7484724000.0,776039550.0,946561150.0,5762124000.0,0.241671,89.782486,6.691694,45.993988,2.0908716
0.503,67,649269,2976142600.0,344197800.0,417663100.0,2214281700.0,0.15144865,75.60161,14.784902,42.765556,1.3484414
0.503,67,649313,3241023500.0,328606500.0,418173860.0,2494243300.0,0.15270613,77.92514,7.6550503,41.85772,1.3267852
0.503,67,649345,3775443000.0,428466000.0,429388500.0,2917588500.0,0.20571612,78.53775,13.87798,43.20999,1.5043322
0.503,67,649370,2149706200.0,183151500.0,471460700.0,1495093900.0,0.35378566,81.47544,11.352958,43.425823,0.8932035
0.503,67,649452,7525187000.0,845579460.0,667015740.0,6012591600.0,0.25532556,83.52839,7.3091288,45.154766,2.5022402
0.503,67,649491,2906392800.0,333976350.0,383091070.0,2189325800.0,0.15295365,75.03508,13.068877,42.160336,1.3698682
0.503,67,649523,2198207500.0,251289100.0,264427280.0,1682491000.0,0.12251474,71.3628,14.106122,39.265114,1.1439364
0.503,67,649619,3086985500.0,387277250.0,520365000.0,2179343400.0,0.18216299,75.05026,15.774426,42.1387,1.3884286
0.503,67,649856,4298659300.0,408704580.0,975542660.0,2914412300.0,0.24931471,87.62483,3.70768,44.977806,1.2609799
0.503,67,649998,3769142300.0,470155550.0,607818100.0,2691169000.0,0.21203445,77.99977,10.262868,43.319504,1.5598195
0.503,67,650111,6976305700.0,874087550.0,436742140.0,5665475600.0,0.15714261,75.825775,16.492178,42.126373,2.9612546
0.503,67,650806,6146906000.0,665882800.0,279730270.0,5201293300.0,0.1498735,73.13448,17.658386,40.917744,2.8140237
0.503,67,651030,6606793000.0,889058800.0,157981820.0,5559752700.0,0.078077726,69.909294,16.280907,39.175697,3.5783012
0.503,67,651179,3859687400.0,272618140.0,304669200.0,3282400300.0,0.1180956,76.385956,12.876241,42.622818,1.5935761
0.503,67,651322,4768333000.0,465460930.0,216432670.0,4086438700.0,0.10530993,75.213974,11.849779,40.959774,2.2965138
0.503,67,651648,2519467800.0,357880800.0,220460560.0,1941126400.0,0.18517971,69.53643,16.203579,38.46752,1.4376053
0.503,67,651864,1421960800.0,133531820.0,249350180.0,1039078900.0,0.14148597,67.292435,12.974677,37.44473,0.92888623
0.503,67,651907,4863823400.0,669867800.0,524509860.0,3669446000.0,0.22766255,76.59776,7.693094,41.696056,1.9468495
0.503,67,651933,3316763400.0,328902180.0,230445390.0,2757416000.0,0.0984481,74.104774,14.963629,40.77019,1.8665785
0.503,67,652052,3368341500.0,465345150.0,411929340.0,2491067100.0,0.19157697,74.14219,15.904648,41.117203,1.7187862
0.503,67,652463,1281124700.0,86986030.0,204971860.0,989166850.0,0.09466375,73.51831,15.560279,40.313057,0.7306608
0.503,67,652821,4481007600.0,607728800.0,503305300.0,3369973500.0,0.24542521,79.03179,7.0219293,42.283085,1.7374548
