z,Snapshot,SubhaloID,"M,M_{\odot}","$M_{gas},M_{\odot}$","$M_{stellar},M_{\odot}$","$M_{DM},M_{\odot}$",SFR($M_{\odot}/yr$),$V_{max}$(km/s),$R_{max}$(kpc),$\sigma_v$(km/s),$R_{1/2M_*}(kpc)$
2.733,27,75993,6055584300.0,816532400.0,300023870.0,4939028000.0,0.5103746,91.21845,8.511121,54.420998,1.6821156
2.733,27,75995,2668796200.0,413266780.0,584894800.0,1667063800.0,0.57391024,80.956665,1.1576865,47.27649,0.9001495
2.733,27,75996,1868285300.0,118964440.0,214297220.0,1535023600.0,0.11099315,76.32936,3.1222026,49.555714,0.7655115
2.733,27,76381,33844978000.0,6871377400.0,12318268000.0,14638308000.0,28.894484,244.96663,46.815746,160.80717,1.3201519
2.733,27,76382,6980154400.0,1334327300.0,558710140.0,5085134300.0,1.4400461,103.13817,3.7630286,67.113914,1.4483008
2.733,27,76385,2327667200.0,262227340.0,211432600.0,1854007000.0,0.20348722,77.8804,4.846435,46.337646,0.9439304
2.733,27,76916,60696977000.0,5644749000.0,32951067000.0,22010778000.0,48.93633,396.08746,0.34678417,168.94435,1.1724505
2.733,27,77231,22697886000.0,3365484000.0,11524684000.0,7763598000.0,27.069677,289.26648,0.28188062,111.31068,0.769468
2.733,27,77232,36314305000.0,6751174000.0,2878120200.0,26680734000.0,5.426421,153.55661,18.873932,90.83913,3.4314258
2.733,27,77233,24248800000.0,4427794000.0,887988740.0,18933017000.0,2.708165,137.98384,21.203232,83.9153,3.9273102
2.733,27,77234,2011637900.0,327220600.0,322610020.0,1359877500.0,0.41323176,84.045555,2.048733,51.39296,0.669498
2.733,27,77241,719329660.0,104187816.0,127818370.0,487323460.0,0.09651555,51.631702,1.1681242,30.403513,0.580664
2.733,27,77898,24398592000.0,1756480100.0,16794720000.0,5796154400.0,25.101353,368.1636,0.36149883,135.78918,0.505589
2.733,27,77899,12400053000.0,1669880200.0,2200059100.0,8524531000.0,1.6189598,137.14531,10.636138,80.74267,1.5727355
2.733,27,77900,2939627800.0,325813500.0,118209816.0,2495604500.0,0.13032584,69.25151,8.452596,43.175217,1.4493346
2.733,27,78484,57070735000.0,9144054000.0,16318376000.0,31583461000.0,23.39491,241.85959,3.8764386,149.52682,2.1044323
2.733,27,78485,24282012000.0,5680292000.0,3696544500.0,14897397000.0,8.039098,155.86833,3.8813212,94.6744,2.155933
2.733,27,78957,42598490000.0,2126253400.0,28573194000.0,11899041000.0,15.716517,439.49054,0.3013392,159.14201,0.8341565
2.733,27,79307,33815510000.0,7531772400.0,4405770000.0,21872384000.0,7.2848864,173.62682,27.545359,104.08216,2.5594366
2.733,27,79308,27721380000.0,5288788000.0,2755529500.0,19671261000.0,4.5507035,150.33319,9.249937,89.73497,2.6675067
2.733,27,79309,22862598000.0,5415313000.0,2411259100.0,15032614000.0,6.5782166,150.21838,21.00224,87.97839,2.5806608
2.733,27,79310,6765149700.0,612601660.0,106832830.0,6045715000.0,0.112348214,81.13114,18.260408,49.559975,2.559373
2.733,27,79311,2554360000.0,272704580.0,204405010.0,2077250300.0,0.22226353,74.280556,4.8392124,46.964573,1.1651074
2.733,27,79801,38024716000.0,5861405700.0,18219980000.0,13907777000.0,27.6862,281.26022,0.30632132,143.95868,1.1826156
2.733,27,79802,7201704000.0,1451896400.0,1238680600.0,4507969000.0,1.5659719,107.64635,2.9523811,63.79427,1.3383913
2.733,27,80218,36193292000.0,6731978000.0,11420557000.0,18019625000.0,24.54708,220.37,2.5402288,138.47696,1.6171468
2.733,27,80219,19949160000.0,3784919300.0,4715736000.0,11437581000.0,7.415843,174.01218,2.8817365,101.774376,1.4175588
2.733,27,80767,29262810000.0,5338033000.0,8700311000.0,15210483000.0,13.641316,238.38568,46.203087,151.32512,1.8857948
2.733,27,80768,8012622000.0,1867740500.0,2327758000.0,3809199600.0,3.46299,135.76363,2.584247,83.66555,0.9604368
2.733,27,80770,2416451000.0,317853980.0,465832320.0,1630764000.0,0.3075257,75.93168,2.9687533,47.26341,0.9393361
2.733,27,81227,100652876000.0,20890118000.0,18670426000.0,61069705000.0,46.786953,269.64212,26.252886,168.92831,3.306825
2.733,27,81228,9387242000.0,893843650.0,3877853700.0,4594180600.0,2.9404776,169.2306,1.1506991,103.96471,0.72489136
2.733,27,81531,29543455000.0,3685856300.0,15142344000.0,10687086000.0,29.389149,304.13528,0.37865713,177.81964,1.0802199
2.733,27,81532,7408349000.0,1745010400.0,1130624100.0,4529295000.0,3.1690605,118.50697,2.2873826,72.6501,1.1363857
2.733,27,81533,4489988600.0,755382140.0,246205420.0,3488401400.0,0.48905385,80.919464,3.9595466,49.7202,1.5055332
2.733,27,81830,25184537000.0,5382473700.0,5564957700.0,14224037000.0,11.77479,195.15758,34.02039,128.3217,1.5925096
2.733,27,81831,23164980000.0,3455355600.0,3315715000.0,16388406000.0,3.7084208,153.51065,19.81547,94.34866,2.3799198
2.733,27,81832,3545351700.0,415021760.0,280086900.0,2848619000.0,0.25231224,78.37477,5.078495,47.283066,1.3637341
2.733,27,81833,4118613500.0,716350460.0,197452830.0,3204809700.0,0.52373713,75.50869,5.241496,50.683437,1.652193
2.733,27,82389,30489932000.0,5323952600.0,9476210000.0,15675117000.0,32.951027,239.6901,42.847054,156.98346,1.5720291
2.733,27,82390,9291933000.0,1320220000.0,1275382300.0,6693211000.0,1.3354871,118.343056,2.4982922,75.711044,1.4362215
2.733,27,82391,4768345000.0,1519258900.0,563627000.0,2683455500.0,2.7640104,100.678246,1.949748,64.2577,1.0151114
2.733,27,82392,2671964700.0,368470000.0,348755970.0,1954739000.0,0.33769187,79.7192,2.5592775,51.88928,0.93013066
2.733,27,82394,1253616400.0,243921280.0,187506860.0,822188160.0,0.26389918,66.870895,1.2736435,40.85108,0.6050049
2.733,27,82710,51158643000.0,7216067000.0,14154898000.0,29767115000.0,12.443936,224.91698,23.583838,148.02283,2.2595823
2.733,27,82711,25670973000.0,5574389000.0,3870496300.0,16219613000.0,7.620712,159.32063,4.435089,96.560616,2.1761258
2.733,27,82712,2539675600.0,292562750.0,175761230.0,2071351600.0,0.20158638,82.34115,4.1420007,51.25063,0.91846395
2.733,27,82967,30733263000.0,4669825500.0,11387881000.0,14654190000.0,11.682622,214.24355,1.9190601,137.59314,1.4718654
2.733,27,82968,19801395000.0,4093634300.0,2300300000.0,13402303000.0,4.3237596,141.27315,6.8962584,88.52736,2.2971063
2.733,27,82969,4806830600.0,456803600.0,102961960.0,4247065000.0,0.18315764,78.983696,9.266019,50.836742,2.0044503
2.733,27,83506,86219940000.0,19506156000.0,11647293000.0,55053490000.0,49.43734,236.05783,8.027914,147.95685,3.3753943
2.733,27,83508,2564691200.0,552003600.0,1149133200.0,854857900.0,2.2475674,118.11686,0.6666903,65.830055,0.40125337
2.733,27,83510,2468422400.0,698258750.0,207915420.0,1562248400.0,0.43841997,62.94343,2.1670783,36.041897,1.3865614
2.733,27,83511,1738173700.0,179947220.0,132101890.0,1426124400.0,0.08490753,58.643307,3.802051,34.416237,1.1355324
2.733,27,83963,49341903000.0,11673880000.0,4690072000.0,32973740000.0,16.701294,221.23502,49.208553,139.84734,4.2703824
2.733,27,83964,9969743000.0,1206562600.0,4877085700.0,3867733000.0,5.2350836,193.2589,0.7468582,106.7611,0.6005922
2.733,27,83965,9650447000.0,1296858100.0,1154413000.0,7196869000.0,0.90947187,119.36961,4.757907,71.350044,1.5766581
2.733,27,83966,2550806000.0,424365300.0,304195740.0,1822245000.0,0.24710701,71.70787,4.1092715,45.21328,1.2488744
2.733,27,83967,1723543400.0,227386670.0,480672700.0,1015484160.0,0.42593232,83.6168,1.2639661,51.47861,0.53722274
2.733,27,84365,30375653000.0,3381699000.0,12754827000.0,14194998000.0,10.826477,248.83533,1.5566173,115.03702,1.062742
2.733,27,84366,35019280000.0,7597830700.0,4097461000.0,23316658000.0,9.221461,170.49445,10.116427,104.85584,2.6429543
2.733,27,84367,9826371000.0,1140136000.0,468653570.0,8215982600.0,0.4936961,101.3105,9.305063,59.677612,2.189193
2.733,27,84791,26766807000.0,4198378200.0,10817139000.0,11708469000.0,19.186523,247.28625,0.3450121,148.47261,1.0405341
2.733,27,84792,3327307800.0,313850340.0,307768580.0,2705688800.0,0.17122371,83.18736,4.0192833,49.785305,1.1565104
2.733,27,84797,2382808300.0,394387300.0,172982260.0,1815438700.0,0.35815954,73.70858,2.3100264,46.148087,0.95570934
2.733,27,84800,959653760.0,229949470.0,208803550.0,520900670.0,0.17795524,49.961784,1.3514585,28.946768,0.8428734
2.733,27,85322,35656530000.0,2803035400.0,19206463000.0,13593784000.0,12.687606,329.06647,0.24256323,138.9456,0.8525327
2.733,27,85323,6838198300.0,1115547400.0,280670820.0,5440418000.0,0.7454734,92.92655,7.4607983,58.907864,1.9573747
2.733,27,85324,3134200300.0,450299140.0,165155780.0,2518745300.0,0.22799347,76.80779,4.984934,45.268425,1.2518708
2.733,27,85325,1805112700.0,260747970.0,357364600.0,1187000300.0,0.23003983,63.64774,1.6618136,38.929226,0.98399013
2.733,27,85735,67697000000.0,9756297000.0,21112596000.0,36803360000.0,23.94262,247.28258,4.6935825,134.92868,2.3822372
2.733,27,85736,2847790000.0,326922620.0,194056670.0,2326811000.0,0.16653706,80.074974,8.580839,47.74148,1.1435117
2.733,27,86153,51198220000.0,9295021000.0,14871902000.0,27002892000.0,16.020205,228.32797,4.8645167,125.49291,2.1215696
2.733,27,86154,8245838000.0,1282600000.0,410850240.0,6550735000.0,0.7629068,100.33528,15.185891,58.637806,2.1190052
2.733,27,86155,3004118000.0,298400130.0,157025120.0,2548692700.0,0.16456383,83.035484,9.689527,49.051167,1.2260199
2.733,27,86643,36107137000.0,1647909100.0,27530482000.0,6801656300.0,17.319992,491.59982,0.34864026,156.83789,0.41953254
2.733,27,86644,2742538500.0,243215970.0,111709850.0,2387613000.0,0.09888825,71.41395,9.325948,43.179596,1.4076428
2.733,27,87053,29810221000.0,4854246000.0,9662795000.0,15275368000.0,11.191666,206.53838,2.160696,114.91277,1.5184617
2.733,27,87054,32194330000.0,6434970000.0,4504951300.0,21244400000.0,6.0974903,162.62073,6.782779,93.25337,2.6515496
2.733,27,87055,4537976300.0,637747460.0,334269600.0,3564630800.0,0.42292738,90.654335,14.505765,56.76404,1.5511224
2.733,27,87484,36748300000.0,5631297500.0,11752829000.0,19342750000.0,11.121228,227.98341,0.3036475,138.56876,1.7858397
2.733,27,87485,3251483400.0,502457060.0,274748100.0,2474278100.0,0.51925844,82.582596,5.0061746,51.13342,1.064125
2.733,27,87899,54295960000.0,10605817000.0,3566504000.0,40119790000.0,10.475581,184.7435,30.583525,113.69445,4.606937
2.733,27,87900,19758715000.0,3698339800.0,3465724000.0,12586921000.0,6.574265,152.22725,6.186263,90.26838,1.8770891
2.733,27,87901,8336386600.0,1938545800.0,1858053600.0,4532017700.0,5.5004053,141.3897,1.9072121,89.59729,0.89924
2.733,27,88382,56336785000.0,11342545000.0,13620130000.0,31339800000.0,36.99912,237.67123,4.989775,126.35878,2.1496525
2.733,27,88383,15433670000.0,2201467000.0,1097564200.0,12131813000.0,1.3449986,114.16469,11.111403,68.10981,2.7783036
2.733,27,88384,5104124400.0,340419230.0,206277650.0,4557427000.0,0.1284517,77.89122,8.244289,44.12374,2.040847
2.733,27,88769,37752107000.0,9036639000.0,4868376000.0,23843912000.0,19.207605,183.90903,16.431677,117.995514,2.454218
2.733,27,88770,28510335000.0,7650662000.0,2986099000.0,17869435000.0,11.654153,166.69276,17.99345,100.20714,2.5692406
2.733,27,88771,2447780400.0,225381310.0,249340900.0,1971527400.0,0.15650456,88.05174,12.661937,50.121147,1.042957
2.733,27,89252,48606507000.0,8678810000.0,1245772800.0,38679600000.0,5.1329675,164.2118,33.592445,113.53094,5.6534457
2.733,27,89253,7526953500.0,1515949200.0,838863800.0,5169531000.0,2.2580051,110.66073,12.461711,71.83281,1.6231065
2.733,27,89254,4744300000.0,473839170.0,159065730.0,4111394800.0,0.20055263,80.63815,14.875256,48.33196,1.8335726
2.733,27,89255,6412404000.0,668637000.0,147260530.0,5596506000.0,0.15155001,83.56147,10.607185,50.64736,2.4540775
2.733,27,89256,5920659000.0,505079140.0,141233470.0,5274346500.0,0.16635036,79.878586,10.062867,50.993153,2.2022395
2.733,27,89257,5167128600.0,654738300.0,217682420.0,4294708500.0,0.3545071,82.986786,4.79923,52.511276,1.6744777
2.733,27,89258,4104816400.0,1112321300.0,454692220.0,2537802800.0,1.5459738,93.67491,2.2167356,58.063995,1.0129881
2.733,27,89260,1698393000.0,335543870.0,116166376.0,1245079700.0,0.29010484,67.14883,3.8889349,42.003616,0.87962306
2.733,27,90277,48295248000.0,11008495000.0,10852072000.0,26416202000.0,23.089714,217.02507,42.528065,135.13014,2.3074067
2.733,27,90278,1396695000.0,141381760.0,104612750.0,1150700400.0,0.0929615,72.29271,5.714514,43.441536,0.75335073
2.733,27,90280,2771160300.0,237247650.0,266996560.0,2266916400.0,0.13989522,72.39161,4.2999554,43.787365,1.2103723
2.733,27,90697,32553363000.0,3336141600.0,19577821000.0,9573138000.0,30.60488,356.88205,0.19559936,144.54764,0.83560354
2.733,27,91083,20757516000.0,1424017500.0,13321309000.0,5959049700.0,10.588396,298.0188,0.49045473,136.85391,0.6190986
2.733,27,91084,6918211600.0,757249500.0,267267410.0,5891895000.0,0.2735743,94.77277,13.1991005,56.911175,2.3152792
2.733,27,91647,29546270000.0,1123162400.0,22656010000.0,5648233500.0,12.365938,466.46835,0.25484052,143.34158,0.39646557
2.733,27,92007,70909280000.0,12703536000.0,16121657000.0,42065000000.0,19.85248,233.16397,4.9737396,143.92711,2.8207173
2.733,27,92008,1016993900.0,164768700.0,369032320.0,480063550.0,0.17349127,65.480995,0.7691174,38.18283,0.52476144
2.733,27,92392,25221420000.0,3428907300.0,10046527000.0,11706199000.0,9.698256,259.48242,0.28734812,128.03777,1.1718385
2.733,27,92393,15446088000.0,2836483300.0,2018098200.0,10588168000.0,3.4212062,133.84328,6.3053513,80.77292,1.9542367
2.733,27,92791,32948550000.0,6440672000.0,10103062000.0,16379785000.0,15.498051,215.81648,36.308823,132.09068,1.7835003
2.733,27,92793,3114111200.0,617144300.0,354376860.0,2142589800.0,0.60439813,81.30794,2.7143576,49.113266,1.0393792
2.733,27,93162,25359378000.0,3907705000.0,10249586000.0,11160796000.0,10.483369,243.92882,0.24335334,136.37341,1.1128901
2.733,27,93163,5268241400.0,639392300.0,911406800.0,3714820400.0,0.4584077,93.619125,4.1040087,58.357094,1.3401122
2.733,27,93169,860998700.0,120478840.0,290403550.0,450116300.0,0.17412247,62.101906,0.73472196,37.261387,0.52456266
2.733,27,93546,34844013000.0,6266358300.0,7598271500.0,20959447000.0,10.105148,203.96521,5.998345,116.697716,1.9072148
2.733,27,93547,9585939000.0,1497715000.0,1077687000.0,7006296000.0,1.7093174,130.21571,15.6792145,80.543304,1.4433693
2.733,27,94024,38293470000.0,5327186000.0,14969447000.0,17967899000.0,23.066153,237.73872,1.367443,121.80339,1.5140247
2.733,27,94025,21703338000.0,4218460700.0,1782817400.0,15699167000.0,3.3533592,139.77953,16.624487,84.34294,2.7197435
2.733,27,94391,23528987000.0,4742575600.0,7885556700.0,10878566000.0,19.247438,222.31612,41.089466,145.6025,1.1835903
2.733,27,94392,14704137000.0,3882176300.0,964849800.0,9855368000.0,4.9681954,124.6223,5.0738664,81.016945,2.0801208
2.733,27,94766,52307720000.0,12158510000.0,7163702300.0,32977370000.0,22.026974,218.56827,36.041615,137.60046,2.9443147
2.733,27,94767,3000626400.0,834060200.0,436100100.0,1728319500.0,2.9584358,92.661415,0.71296924,56.356575,0.7830215
2.733,27,95250,11713046000.0,2093765000.0,2334610700.0,7275367400.0,4.080899,167.84297,33.09603,101.302315,1.2577963
2.733,27,95251,10523864000.0,1895510500.0,796657100.0,7829845000.0,1.2460463,119.19436,17.369476,73.71068,2.0329397
2.733,27,95252,6212957700.0,877412160.0,775679200.0,4557427000.0,0.81698364,107.31491,5.369074,64.26332,1.2479476
2.733,27,95253,3907457500.0,478148220.0,739810240.0,2685270300.0,0.5295499,107.95839,9.936485,65.70621,0.8562136
2.733,27,95254,2046815900.0,284816420.0,142125220.0,1619874200.0,0.17134209,67.93472,11.391016,41.65778,1.2271056
2.733,27,95730,212114390000.0,31486683000.0,5461991400.0,175159670000.0,11.761339,215.08917,43.332733,136.3018,10.948407
2.733,27,95731,7162300400.0,725035970.0,156962910.0,6280301600.0,0.33933425,83.98326,15.038077,51.71212,2.50315
2.733,27,95732,4945215000.0,476859420.0,2020284000.0,2440247300.0,1.4186369,127.521675,0.4161659,77.53294,0.7218407
2.733,27,95733,2411921400.0,419821860.0,218859150.0,1773240400.0,0.52167135,82.87683,2.9912965,54.3764,0.8002609
2.733,27,96072,21485308000.0,752737500.0,16897180000.0,3772446500.0,7.9424386,376.67422,0.34248483,131.75592,0.45053858
2.733,27,96073,2129425200.0,204166640.0,218719000.0,1706539600.0,0.1973939,83.67363,5.868091,52.3062,0.7275184
2.733,27,96457,23703294000.0,4152897800.0,6358370000.0,13176337000.0,9.380955,179.27083,3.9645395,101.45494,1.6112716
2.733,27,96458,18684346000.0,3006637600.0,5164287000.0,10497419000.0,7.4053683,176.91237,2.5234945,95.37834,1.2855074
2.733,27,96459,4878755300.0,612700160.0,300122050.0,3963927300.0,0.36442217,102.08546,14.362716,60.960808,1.6515203
2.733,27,96460,2346611700.0,411533280.0,248957360.0,1686121100.0,0.40296313,74.054955,2.5203228,47.28713,0.9335347
2.733,27,96822,25934987000.0,5221028400.0,9371408000.0,11320968000.0,17.588942,217.39938,2.1196976,105.98324,1.1883289
2.733,27,96823,6782754300.0,944611800.0,415774430.0,5420452400.0,0.62522334,105.84152,14.420599,67.62979,1.6857547
2.733,27,97445,20607357000.0,3915742000.0,7944602000.0,8724633000.0,11.44603,211.05768,0.22887884,123.138466,1.2705355
2.733,27,97446,2695897600.0,252383890.0,182715140.0,2259202600.0,0.181026,81.421486,9.903683,50.498188,1.1018348
2.733,27,97863,48395416000.0,9859418000.0,4368665000.0,34162557000.0,9.283607,164.9961,32.742565,100.6175,4.151266
2.733,27,97864,42037895000.0,6686314000.0,1587869000.0,33763715000.0,4.421581,141.14012,9.817428,87.51098,4.5511174
2.733,27,97865,9554655000.0,1097551100.0,449350900.0,8006352000.0,0.50327504,96.516174,7.627236,59.933693,2.3354123
2.733,27,97866,1087857400.0,244325550.0,193740820.0,647949630.0,0.41979966,66.701385,0.84447604,38.52176,0.53733236
2.733,27,98235,27366402000.0,2292263000.0,11055519000.0,13987183000.0,4.909566,214.34102,2.1309557,129.4716,1.2924433
2.733,27,98236,13410927000.0,3611503600.0,2203729400.0,7592082400.0,5.0978546,131.67293,3.3007042,80.63861,1.6658152
2.733,27,98237,2746855400.0,172650500.0,138037330.0,2434802400.0,0.08117473,82.10415,11.99004,49.00076,1.2628311
2.733,27,98238,3088311600.0,324378020.0,400369470.0,2363564300.0,0.24274972,86.096,4.7123203,53.344326,0.9710137
2.733,27,98578,27601058000.0,2228102000.0,18007330000.0,7293063700.0,27.857367,360.8198,0.3609968,128.2257,0.6386967
2.733,27,98934,30568260000.0,6093257000.0,1246472300.0,23226362000.0,3.411515,138.76836,15.212585,80.01082,3.8472326
2.733,27,98935,15478791000.0,2669005600.0,1870174700.0,10936192000.0,2.4813437,129.14871,13.042608,76.62612,2.1010454
2.733,27,98936,4983566000.0,864742140.0,343654620.0,3775169000.0,0.6386315,83.83501,5.163308,55.02143,1.5676558
2.733,27,98937,3920578800.0,574473150.0,215761300.0,3128580400.0,0.38021776,85.12129,9.847767,53.672703,1.3390629
2.733,27,98939,2982363600.0,341648130.0,141934820.0,2498780700.0,0.17474711,71.07484,4.095528,46.451786,1.3863971
2.733,27,99530,20858255000.0,2006995500.0,13577336000.0,5234416600.0,26.905146,339.56955,0.4184454,137.46454,0.49774727
2.733,27,99531,4276317400.0,451145540.0,165254510.0,3659917300.0,0.17534316,76.534035,4.6143737,48.467587,1.646675
2.733,27,99902,29108103000.0,3780095500.0,10184659000.0,15114288000.0,10.626915,218.33496,3.742509,126.82691,1.3162606
2.733,27,99903,19206224000.0,3163496200.0,1563447800.0,14477229000.0,3.1712153,125.086174,6.311179,77.02162,2.657343
2.733,27,99904,1649157400.0,201472480.0,170389140.0,1277295700.0,0.1539736,70.94196,3.3322418,44.466095,0.7821145
2.733,27,100179,47013245000.0,8140573000.0,4352465400.0,34507854000.0,7.7755713,183.88913,16.572279,109.72391,3.2886398
2.733,27,100180,6974624000.0,1001452350.0,467472540.0,5503942000.0,0.7891137,107.68226,17.785515,65.93458,1.6127551
2.733,27,100181,2640092000.0,519275900.0,229147660.0,1891668100.0,0.5847326,90.73606,11.462109,56.862274,0.8751257
2.733,27,100637,20521812000.0,1944012400.0,12239383000.0,6295729000.0,13.12611,302.9321,0.30022338,118.13706,0.59953654
2.733,27,100638,6860179500.0,828827700.0,293730660.0,5737621500.0,0.48239043,96.2647,6.6820273,58.604668,1.7568622
2.733,27,100639,4419716600.0,869753300.0,340616000.0,3209347000.0,0.6308117,83.25026,8.567548,50.915833,1.4440882
2.733,27,100988,36218147000.0,390169400.0,30445353000.0,5218536000.0,10.105478,621.5056,0.31101698,155.05501,0.24025047
2.733,27,100989,5422727000.0,563301100.0,190830610.0,4668595000.0,0.28530297,95.625656,13.481524,62.061817,1.789677
2.733,27,101282,35027018000.0,7741163500.0,8639130000.0,18629460000.0,16.234278,193.19029,47.49298,122.95989,2.0620234
2.733,27,101283,7661344000.0,1140262400.0,363290880.0,6157790000.0,0.5301132,92.65833,7.5018,56.507023,1.9937092
2.733,27,101285,1260356100.0,151362430.0,126179300.0,982814400.0,0.08389256,57.889194,2.339396,35.78481,0.83918077
2.733,27,101646,45578870000.0,9103887000.0,12155790000.0,24293120000.0,18.248566,219.7366,12.75718,133.22398,2.1895869
2.733,27,101647,8676883000.0,1407215200.0,193496370.0,7076173000.0,0.38634446,85.6579,12.760847,52.1784,3.1231437
2.733,27,101990,19281306000.0,3334080800.0,2045090000.0,13897340000.0,4.2329493,149.29161,35.38856,91.58422,2.204675
2.733,27,101991,24181574000.0,4410663400.0,3845515300.0,15915149000.0,5.109626,157.98825,5.129698,87.98835,2.0952544
2.733,27,102551,46093554000.0,9154743000.0,8731715000.0,28192616000.0,18.98168,220.49712,24.165758,139.92308,2.3752644
2.733,27,102554,1479888900.0,320742080.0,220345840.0,938801000.0,0.33348203,66.59371,1.5380452,40.002693,0.7210842
2.733,27,102917,45517610000.0,8936484000.0,16397115000.0,20151777000.0,56.878895,268.10614,1.9362139,137.77197,1.4208432
2.733,27,103135,20117537000.0,2591105000.0,11146648000.0,6328399000.0,45.869595,297.74744,0.32948056,147.93867,0.64641607
2.733,27,103136,3735611400.0,510957380.0,285739620.0,2938914300.0,0.32040513,87.10825,4.4804354,53.87885,1.2118771
2.733,27,103137,2507896300.0,692221060.0,367064900.0,1446996900.0,1.1203742,76.701385,1.5192024,45.22185,0.9188627
2.733,27,103350,64489060000.0,9435815000.0,12469603000.0,42568210000.0,9.431313,215.87555,19.029291,125.40317,3.1342847
2.733,27,103351,4197466000.0,486645280.0,105806776.0,3605014000.0,0.15334745,70.038765,6.257247,41.24025,1.9806737
2.733,27,103353,2591333400.0,258853840.0,274286530.0,2058193200.0,0.19947405,78.82599,2.6918766,47.68681,0.92715424
2.733,27,103606,59300160000.0,12285740000.0,14388584000.0,32608475000.0,31.52406,231.67636,4.3404946,141.6489,2.3884258
2.733,27,103944,18255647000.0,1156021100.0,13456274000.0,3596846600.0,11.972088,335.91272,0.35161877,128.858,0.44981748
2.733,27,103945,2670811000.0,378319520.0,305990400.0,1986501100.0,0.36252895,89.10814,13.860095,54.741837,0.92918295
2.733,27,104242,33670427000.0,4236206300.0,15327598000.0,14069763000.0,18.058296,277.89703,0.59492177,125.9569,1.0550588
2.733,27,104551,12671627000.0,2266503700.0,3275960300.0,7116102700.0,4.602492,158.95486,3.0041273,94.503784,1.1088878
2.733,27,104552,17645060000.0,2818457300.0,715748540.0,14108786000.0,1.4653839,125.511955,18.603958,76.53339,3.038347
2.733,27,104553,7056753000.0,1021257600.0,293790240.0,5741705000.0,0.6132597,93.52364,13.7567215,58.210037,1.9160349
2.733,27,104554,4769245000.0,449537200.0,128907670.0,4190800600.0,0.1585107,78.811676,8.862721,49.605137,1.8175467
2.733,27,105012,25109762000.0,1822245000.0,17362508000.0,5854234600.0,16.057386,401.21802,0.2087278,132.1444,0.49031565
2.733,27,105275,17757110000.0,2554156300.0,729867840.0,14470875000.0,1.2082154,126.28251,20.238297,74.50097,3.222853
2.733,27,105276,10147042000.0,2251682300.0,1892181500.0,5996710400.0,5.300245,143.35295,18.221478,90.358185,1.2372859
2.733,27,105277,19514059000.0,3699273500.0,1234277800.0,14578414000.0,2.2188764,129.27246,11.740509,78.453705,2.7595234
2.733,27,105720,20909361000.0,3563580200.0,12609480000.0,4699450000.0,45.335396,323.5865,0.34730673,141.04561,0.52783835
2.733,27,105966,43986300000.0,9995646000.0,4382494700.0,29604220000.0,10.597199,179.74681,33.427853,110.43215,3.1371095
2.733,27,105967,6629005000.0,979710000.0,446186100.0,5203108400.0,0.6372267,110.24864,20.91671,69.12,1.7473336
2.733,27,105968,6632540700.0,1049077950.0,251036830.0,5332426000.0,0.58133495,91.86303,14.179748,56.437798,2.360843
2.733,27,105969,1251271600.0,192783710.0,172072460.0,884805200.0,0.15780102,60.040676,2.400959,36.84274,0.7986462
2.733,27,106275,27238128000.0,6263758300.0,4837831700.0,16131132000.0,7.2961917,172.25401,33.06563,102.9221,2.2879848
2.733,27,106276,7299083300.0,1112522600.0,608447600.0,5576541700.0,1.0827783,106.96611,11.979287,66.20689,1.5364152
2.733,27,106277,6940529700.0,639515100.0,170448930.0,6130565600.0,0.5241962,86.43015,16.210144,54.20964,2.232402
2.733,27,106278,3540082200.0,280683170.0,139018640.0,3119051800.0,0.088402145,79.08768,10.4439125,47.500034,1.5597285
2.733,27,106279,3244300800.0,218407940.0,106035560.0,2919857200.0,0.0708135,72.20042,8.174708,41.910316,1.5769967
2.733,27,106280,2433660000.0,417430240.0,193077340.0,1823152500.0,0.25922734,59.94808,3.1114635,36.125828,1.4686284
2.733,27,106696,10916835000.0,1207850400.0,6168153600.0,3524701000.0,8.266013,224.0176,0.4049972,130.3589,0.63305044
2.733,27,106697,2341458200.0,259191260.0,186968860.0,1895298200.0,0.23175056,80.82971,5.588713,49.139416,0.92241544
2.733,27,106698,5449396700.0,856887600.0,286457400.0,4306052000.0,0.5927702,79.8517,3.5825098,51.351624,1.8440922
2.733,27,106699,2201444600.0,663691000.0,219167000.0,1318586600.0,0.45246834,58.12843,2.560845,34.826176,1.4139756
2.733,27,107050,160873040000.0,28952218000.0,1780054700.0,130140770000.0,4.275185,153.0164,45.89687,95.44619,15.989618
2.733,27,107051,21481566000.0,8819010000.0,268021900.0,12394532000.0,0.7505449,66.478386,19.933237,44.063465,10.510415
2.733,27,107052,3422962000.0,392468000.0,207738580.0,2822755600.0,0.39515173,80.69388,9.199938,49.372818,1.3378291
2.733,27,107053,6613144600.0,1021995300.0,544800640.0,5044751000.0,0.5601211,85.05494,4.252837,51.790348,1.9788868
2.733,27,107054,3568269300.0,347259650.0,149601200.0,3071408000.0,0.15304545,69.64187,5.227421,44.204235,1.7046307
2.733,27,107057,2191450600.0,240841220.0,190981550.0,1759627900.0,0.11566227,57.494316,3.6184554,35.896736,1.475136
2.733,27,107601,23159419000.0,2727582200.0,12103495000.0,8294935000.0,14.681047,275.18127,0.2846522,127.67635,0.782491
2.733,27,107879,28217133000.0,5651942000.0,11006960000.0,11531961000.0,22.70065,227.40265,2.451809,121.81649,1.1749545
